Afinidad electrÃ³nica,Potencial de IonizaciÃ³n,Electronegatividad,Potencial QuÃ­mico,Electrofilicidad,Dureza,Blandura,Homo ,Lumo,Poder electrodonador,Poder electroaceptor,Electrofilicidad neta,Nucleofilicidad,Peso molecular,LOGP,Angulos rotables,Aceptores,Donadores,Area superficial,Solubilidad acuosa,Permeabilidad Caco2 ,Intestinal absorption (human),Skin Permeability,P-glycoprotein substrate,P-glycoprotein I inhibitor,P-glycoprotein II inhibitor,VDss (human),Fraction unbound (human),BBB permeability,CNS permeability,CYP2D6 substrate,CYP3A4 substrate,CYP1A2 inhibitior,CYP2C19 inhibitior,CYP2C9 inhibitior,CYP2D6 inhibitior,CYP3A4 inhibitior,Total Clearance,Renal OCT2 substrate,AMES toxicity,Max. tolerated dose (human),hERG I inhibitor,hERG II inhibitor,Oral Rat Acute Toxicity (LD50),Oral Rat Chronic Toxicity (LOAEL),Hepatotoxicity,Skin Sensitisation,<i>T.Pyriformis</i> toxicity,Minnow toxicity,Volume,GPCR Ligand,Ion channel modulator,Kinase inhibitor,Nuclear receptor ligand,Protease inhibidor,Enzyme inhibidor
-0.0251,7.8171,3.8960,-3.8960,1.9355,3.9211,0.1275,-7.8171,0.0251,4.3736,0.4776,4.8513,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.0252,7.8171,3.8959,-3.8959,1.9354,3.9212,0.1275,-7.8171,0.0252,4.3736,0.4776,4.8512,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.0491,7.7692,3.8601,-3.8601,1.9058,3.9091,0.1279,-7.7692,0.0491,4.3245,0.4644,4.7889,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.0746,7.7524,3.8389,-3.8389,1.8829,3.9135,0.1278,-7.7524,0.0746,4.2915,0.4526,4.7441,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
0.0307,7.8634,3.9470,-3.9470,1.9890,3.9164,0.1277,-7.8634,-0.0307,4.4520,0.5050,4.9570,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
-0.0746,7.7523,3.8389,-3.8389,1.8829,3.9134,0.1278,-7.7523,0.0746,4.2915,0.4526,4.7441,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
-0.0745,7.7524,3.8389,-3.8389,1.8829,3.9134,0.1278,-7.7524,0.0745,4.2916,0.4526,4.7442,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
0.0304,7.8636,3.9470,-3.9470,1.9888,3.9166,0.1277,-7.8636,-0.0304,4.4519,0.5049,4.9568,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
-0.0746,7.7523,3.8388,-3.8388,1.8828,3.9135,0.1278,-7.7523,0.0746,4.2914,0.4526,4.7440,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.1062,7.7141,3.8039,-3.8039,1.8503,3.9102,0.1279,-7.7141,0.1062,4.2410,0.4371,4.6781,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.1040,7.7203,3.8081,-3.8081,1.8535,3.9121,0.1278,-7.7203,0.1040,4.2466,0.4384,4.6850,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.1041,7.7203,3.8081,-3.8081,1.8534,3.9122,0.1278,-7.7203,0.1041,4.2464,0.4383,4.6848,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.1255,7.6877,3.7811,-3.7811,1.8298,3.9066,0.1280,-7.6877,0.1255,4.2087,0.4276,4.6363,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.0245,7.7937,3.8846,-3.8846,1.9301,3.9091,0.1279,-7.7937,0.0245,4.3611,0.4765,4.8375,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.1254,7.6879,3.7813,-3.7813,1.8299,3.9067,0.1280,-7.6879,0.1254,4.2089,0.4276,4.6365,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
-0.0501,7.7726,3.8612,-3.8612,1.9059,3.9113,0.1278,-7.7726,0.0501,4.3254,0.4642,4.7896,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.0415,7.7813,3.8699,-3.8699,1.9144,3.9114,0.1278,-7.7813,0.0415,4.3383,0.4684,4.8066,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.0416,7.7812,3.8698,-3.8698,1.9143,3.9114,0.1278,-7.7812,0.0416,4.3381,0.4683,4.8064,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.1061,7.7141,3.8040,-3.8040,1.8504,3.9101,0.1279,-7.7141,0.1061,4.2412,0.4372,4.6783,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
-0.1042,7.7202,3.8080,-3.8080,1.8533,3.9122,0.1278,-7.7202,0.1042,4.2463,0.4383,4.6847,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
-0.1042,7.7202,3.8080,-3.8080,1.8533,3.9122,0.1278,-7.7202,0.1042,4.2463,0.4383,4.6846,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.4040,1.0280,91.0490,-2.7340,Yes,Yes,Yes,0.0550,0.1010,1.2270,-1.4790,No,Yes,No,Yes,No,Yes,No,-0.0450,No,Yes,0.2510,No,Yes,2.5930,0.1820,No,No,0.2860,-1.4850,419.7300,0.0580,-0.1430,-0.1760,0.3580,0.0140,0.2030
-0.0738,7.7446,3.8354,-3.8354,1.8815,3.9092,0.1279,-7.7446,0.0738,4.2878,0.4524,4.7402,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.4040,1.0280,91.0490,-2.7340,Yes,Yes,Yes,0.0550,0.1010,1.2270,-1.4790,No,Yes,No,Yes,No,Yes,No,-0.0450,No,Yes,0.2510,No,Yes,2.5930,0.1820,No,No,0.2860,-1.4850,419.7300,0.0580,-0.1430,-0.1760,0.3580,0.0140,0.2030
-0.0881,7.7399,3.8259,-3.8259,1.8699,3.9140,0.1277,-7.7399,0.0881,4.2721,0.4462,4.7183,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.4040,1.0280,91.0490,-2.7340,Yes,Yes,Yes,0.0550,0.1010,1.2270,-1.4790,No,Yes,No,Yes,No,Yes,No,-0.0450,No,Yes,0.2510,No,Yes,2.5930,0.1820,No,No,0.2860,-1.4850,419.7300,0.0580,-0.1430,-0.1760,0.3580,0.0140,0.2030
-0.1162,7.7199,3.8018,-3.8018,1.8445,3.9180,0.1276,-7.7199,0.1162,4.2352,0.4334,4.6686,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.4040,1.0280,91.0490,-2.7340,Yes,Yes,Yes,0.0550,0.1010,1.2270,-1.4790,No,Yes,No,Yes,No,Yes,No,-0.0450,No,Yes,0.2510,No,Yes,2.5930,0.1820,No,No,0.2860,-1.4850,419.7300,0.0580,-0.1430,-0.1760,0.3580,0.0140,0.2030
0.0485,7.8251,3.9368,-3.9368,1.9929,3.8883,0.1286,-7.8251,-0.0485,4.4473,0.5106,4.9579,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.4040,1.0280,91.0490,-2.7340,Yes,Yes,Yes,0.0550,0.1010,1.2270,-1.4790,No,Yes,No,Yes,No,Yes,No,-0.0450,No,Yes,0.2510,No,Yes,2.5930,0.1820,No,No,0.2860,-1.4850,419.7300,0.0580,-0.1430,-0.1760,0.3580,0.0140,0.2030
-0.0803,7.7567,3.8382,-3.8382,1.8798,3.9185,0.1276,-7.7567,0.0803,4.2887,0.4505,4.7392,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.4040,1.0280,91.0490,-2.7340,Yes,Yes,Yes,0.0550,0.1010,1.2270,-1.4790,No,Yes,No,Yes,No,Yes,No,-0.0450,No,Yes,0.2510,No,Yes,2.5930,0.1820,No,No,0.2860,-1.4850,419.7300,0.0580,-0.1430,-0.1760,0.3580,0.0140,0.2030
-0.1158,7.7201,3.8021,-3.8021,1.8449,3.9179,0.1276,-7.7201,0.1158,4.2357,0.4335,4.6692,#VALOR!,513.9090,7.9934,9.0000,2.0000,0.0000,203.9450,-6.4030,1.0090,91.0520,-2.7350,Yes,Yes,Yes,0.1340,0.0930,1.1910,-1.3330,No,Yes,No,Yes,No,Yes,No,-0.1050,No,Yes,0.1420,No,Yes,2.6440,0.1120,Yes,No,0.2870,-0.9710,419.1700,-0.0570,-0.0620,-0.0820,0.2000,-0.1120,0.0780
-0.0584,7.7756,3.8586,-3.8586,1.9005,3.9170,0.1276,-7.7756,0.0584,4.3194,0.4608,4.7803,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1164,7.7197,3.8017,-3.8017,1.8444,3.9180,0.1276,-7.7197,0.1164,4.2350,0.4333,4.6683,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1492,7.6708,3.7608,-3.7608,1.8086,3.9100,0.1279,-7.6708,0.1492,4.1778,0.4170,4.5948,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1721,7.6505,3.7392,-3.7392,1.7874,3.9113,0.1278,-7.6505,0.1721,4.1459,0.4067,4.5525,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.0833,7.7492,3.8329,-3.8329,1.8757,3.9163,0.1277,-7.7492,0.0833,4.2817,0.4488,4.7305,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1203,7.7096,3.7946,-3.7946,1.8390,3.9150,0.1277,-7.7096,0.1203,4.2257,0.4311,4.6567,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.0622,7.7672,3.8525,-3.8525,1.8957,3.9147,0.1277,-7.7672,0.0622,4.3113,0.4587,4.7700,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1203,7.7097,3.7947,-3.7947,1.8391,3.9150,0.1277,-7.7097,0.1203,4.2258,0.4311,4.6569,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.0600,7.7669,3.8535,-3.8535,1.8972,3.9134,0.1278,-7.7669,0.0600,4.3131,0.4596,4.7727,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
0.0079,7.8461,3.9270,-3.9270,1.9675,3.9191,0.1276,-7.8461,-0.0079,4.4208,0.4938,4.9147,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
0.0079,7.8460,3.9269,-3.9269,1.9674,3.9191,0.1276,-7.8460,-0.0079,4.4208,0.4938,4.9146,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1494,7.6704,3.7605,-3.7605,1.8084,3.9099,0.1279,-7.6704,0.1494,4.1774,0.4169,4.5943,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.0832,7.7493,3.8330,-3.8330,1.8758,3.9162,0.1277,-7.7493,0.0832,4.2818,0.4488,4.7306,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.0832,7.7492,3.8330,-3.8330,1.8758,3.9162,0.1277,-7.7492,0.0832,4.2818,0.4488,4.7306,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.0815,7.7438,3.8312,-3.8312,1.8757,3.9126,0.1278,-7.7438,0.0815,4.2804,0.4492,4.7296,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1982,7.5612,3.6815,-3.6815,1.7467,3.8797,0.1289,-7.5612,0.1982,4.0724,0.3909,4.4633,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1315,7.6258,3.7472,-3.7472,1.8101,3.8786,0.1289,-7.6258,0.1315,4.1685,0.4213,4.5898,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1984,7.5612,3.6814,-3.6814,1.7466,3.8798,0.1289,-7.5612,0.1984,4.0723,0.3909,4.4631,#VALOR!,513.9090,7.9934,11.0000,2.0000,0.0000,203.9450,-6.4430,0.9830,91.0340,-2.7350,Yes,Yes,Yes,0.0690,0.1040,1.2610,-1.4620,No,Yes,No,Yes,No,Yes,No,0.0500,No,Yes,0.1380,Yes,Yes,2.6390,0.1080,Yes,No,0.2860,-1.0670,419.7300,-0.0480,-0.0510,-0.0770,0.2330,-0.1770,0.0230
-0.1959,7.5672,3.6857,-3.6857,1.7498,3.8815,0.1288,-7.5672,0.1959,4.0779,0.3922,4.4701,#VALOR!,513.9090,7.9934,9.0000,2.0000,0.0000,203.9450,-6.4030,1.0090,91.0520,-2.7350,Yes,Yes,Yes,0.1340,0.0930,1.1910,-1.3330,No,Yes,No,Yes,No,Yes,No,-0.1050,No,Yes,0.1420,No,Yes,2.6440,0.1120,Yes,No,0.2870,-0.9710,419.1700,-0.0570,-0.0620,-0.0820,0.2000,-0.1120,0.0780
-0.1332,7.6483,3.7575,-3.7575,1.8145,3.8907,0.1285,-7.6483,0.1332,4.1796,0.4220,4.6016,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
-0.1330,7.6484,3.7577,-3.7577,1.8146,3.8907,0.1285,-7.6484,0.1330,4.1798,0.4221,4.6019,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
-0.1758,7.5899,3.7070,-3.7070,1.7696,3.8829,0.1288,-7.5899,0.1758,4.1084,0.4014,4.5099,#VALOR!,513.9090,7.9934,10.0000,2.0000,0.0000,203.9450,-6.3370,1.0240,91.0910,-2.7350,Yes,Yes,Yes,-0.3470,0.1120,1.2630,-1.4550,No,Yes,No,Yes,No,No,Yes,0.0240,No,No,0.2840,No,Yes,2.4810,0.4200,Yes,No,0.2850,-3.0970,419.7300,0.0640,-0.1310,-0.1740,0.3450,0.0220,0.2120
-0.1958,7.5672,3.6857,-3.6857,1.7499,3.8815,0.1288,-7.5672,0.1958,4.0779,0.3922,4.4701,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
-0.1288,7.6546,3.7629,-3.7629,1.8192,3.8917,0.1285,-7.6546,0.1288,4.1871,0.4242,4.6113,#VALOR!,513.9090,7.9918,11.0000,2.0000,0.0000,203.9450,-6.3190,1.0190,91.0220,-2.7350,Yes,Yes,Yes,-0.2410,0.1110,1.3060,-1.5600,No,Yes,No,Yes,No,No,Yes,0.0820,No,Yes,0.3030,No,Yes,2.4550,0.3860,Yes,No,0.2850,-3.7450,420.0800,0.0910,-0.1040,-0.1470,0.3730,-0.0380,0.1620
